1.957744e-01,3.530309e-01,3.039954e-04,2.175376e-01,2.100078e-03,6.051032e-01
3.386481e-01,4.307087e-01,4.482114e-02,2.185969e-01,4.556751e-03,7.238135e-02
3.899084e-01,5.192100e-01,1.669404e-01,2.127887e-01,9.099929e-03,2.366908e-01
3.732660e-01,5.399453e-01,1.906310e-01,1.491108e-01,5.917157e-03,2.761588e-01
1.873204e-01,4.586757e-01,4.880606e-02,2.504698e-01,5.056520e-03,2.782654e-01
1.490323e-01,6.333003e-01,1.516429e-01,3.114990e-01,9.842443e-03,5.891870e-02
2.580891e-01,4.953582e-01,7.258026e-02,2.408992e-01,1.180648e-02,2.012191e-01
5.274423e-01,3.180998e-01,1.110278e-01,1.132609e-01,4.700955e-03,2.905196e-01
2.005863e-01,4.658044e-01,6.106126e-03,2.289828e-01,5.510625e-03,2.540130e-01
2.205469e-01,4.223551e-01,7.185898e-03,2.458849e-01,5.523662e-03,3.167021e-01
2.009376e-01,4.916568e-01,7.323056e-02,2.633910e-01,1.399140e-02,1.895094e-01
2.383148e-01,4.842228e-01,1.539853e-02,2.645751e-01,6.840843e-03,1.444529e-01
3.107585e-01,5.429348e-01,1.433949e-01,1.625082e-01,8.817270e-03,2.734892e-01
2.173781e-01,6.213898e-01,1.504459e-01,2.721060e-01,1.156958e-02,1.879280e-01
2.027527e-01,6.713582e-01,1.368862e-01,2.291958e-01,1.132888e-02,2.016345e-01
2.598268e-01,4.703246e-01,1.155014e-01,1.836431e-01,7.265920e-03,2.802214e-01
2.028313e-01,4.713121e-01,8.201794e-03,2.345185e-01,4.957702e-03,2.851381e-01
7.207066e-01,3.198582e-01,1.857396e-01,7.321949e-02,3.043338e-03,3.993823e-01
2.174173e-01,5.477292e-01,6.041593e-02,2.453785e-01,7.061330e-03,2.628926e-01
1.895748e-01,4.968989e-01,6.901160e-02,2.799175e-01,1.395659e-02,1.913509e-01
1.185760e-01,4.860929e-01,2.044570e-02,2.522400e-01,6.325541e-03,3.127555e-01
1.692478e-01,3.582108e-01,1.938537e-03,2.254879e-01,4.520214e-03,3.541045e-01
2.885129e-01,3.578262e-01,1.451039e-02,2.279556e-01,2.493877e-03,4.736308e-01
1.134913e-01,5.395315e-01,6.109890e-02,2.713608e-01,6.775955e-03,2.919668e-01
2.688271e-01,5.047041e-01,1.241802e-01,1.722413e-01,8.626304e-03,2.279463e-01
2.813548e-01,4.797271e-01,6.485015e-02,2.545286e-01,2.074787e-02,4.898108e-02
4.471854e-01,4.589188e-01,1.602653e-01,1.341607e-01,7.176467e-03,2.330081e-01
1.356449e-01,4.769576e-01,1.276229e-02,2.575290e-01,9.160747e-03,5.071691e-01
3.297698e-01,4.400383e-01,1.502709e-01,1.489793e-01,8.578824e-03,1.653232e-01
1.668781e-01,4.973449e-01,6.498349e-02,2.718591e-01,8.058781e-02,1.828140e+07
1.567037e-01,4.665663e-01,1.175595e-02,2.279804e-01,4.894129e-03,4.209291e-01
5.568236e-01,4.686127e-01,1.581557e-01,1.477776e-01,5.263131e-03,2.620736e-01
1.067638e-01,5.406016e-01,5.498496e-02,2.919885e-01,1.391612e-02,1.714761e-01
4.058177e-01,5.189496e-01,1.736823e-01,1.552980e-01,7.192617e-03,2.093312e-01
1.949486e-01,5.319973e-01,7.280685e-02,2.437794e-01,1.614490e-02,1.737979e-01
2.904556e-01,4.031703e-01,5.086634e-02,1.557035e-01,1.116491e-02,1.976676e-01
3.023354e-01,3.608869e-01,5.549768e-02,1.740727e-01,8.089050e-03,1.910960e-01
2.363428e-01,4.442377e-01,3.291140e-02,2.116101e-01,5.813850e-03,3.259290e-01
2.635239e-01,4.627103e-01,3.871448e-02,2.318624e-01,7.238953e-03,2.279242e-01
1.271884e-01,4.091698e-01,1.291092e-03,2.257042e-01,3.988249e-03,3.877316e-01
2.830307e-01,5.746874e-01,1.925674e-01,2.036153e-01,3.590068e-03,5.266915e-02
