0.24824642,0.38294514,0.56626422,0.34563197,0.00000000
0.17264888,0.29739578,0.51962414,0.30812281,0.00000000
0.09568171,0.33388537,0.95772598,0.53378936,0.00000000
0.27338476,0.58520575,0.38996209,0.29691264,0.00000000
0.18612952,0.39442579,0.59862612,0.43979772,0.00000000
0.10477379,0.23993725,0.97403227,0.53112698,0.00000000
0.20048526,0.38588187,0.47062200,0.30539896,0.00000000
0.19023943,0.32527122,0.45583945,0.28756055,0.00000000
0.17081530,0.30256077,0.71361970,0.44885790,0.00000000
0.18114934,0.30948585,0.64739480,0.36560850,0.00000000
0.15677851,0.39272542,0.62104331,0.39072315,0.00000000
0.16429650,0.28509319,0.62717796,0.36334610,0.00000000
0.17101574,0.29854551,0.43784041,0.29426394,0.00000000
0.25049919,0.39249422,0.54142287,0.33137030,0.00000000
0.28359333,0.38425341,0.48352529,0.26045311,0.00000000
0.19909569,0.37204651,0.50556572,0.28722806,0.00000000
0.18652328,0.33304873,0.55272530,0.33231702,0.00000000
0.16660047,0.29014731,0.76398892,0.41243225,0.00000000
0.20143573,0.33597118,0.56971475,0.30896909,0.00000000
0.21209774,0.34371205,0.46281535,0.27459121,0.00000000
0.15969079,0.29665750,0.80993059,0.44677142,0.00000000
0.19400883,0.41898648,0.69923175,0.37845882,0.00000000
0.17985272,0.27917606,0.68293145,0.36015930,0.00000000
0.11467823,0.25171533,0.88608028,0.49401066,0.00000000
0.20029527,0.30513966,0.57403363,0.31680388,0.00000000
0.23236760,0.35449285,0.72213759,0.37130325,0.00000000
0.16847936,0.36796398,0.60426459,0.41573330,0.00000000
0.18009056,0.32907391,0.45582677,0.28840232,0.00000000
0.16642860,0.30486900,0.60917765,0.34774193,0.00000000
0.15866522,0.25627437,0.56285580,0.31333932,0.00000000
0.08520437,0.21097582,0.93145062,0.53388428,0.00000000
0.17773769,0.29586524,0.58441684,0.34513108,0.00000000
0.14453831,0.26431476,0.66821825,0.35632025,0.00000000
0.17808106,0.33435385,0.49882796,0.32473940,0.00000000
0.19948606,0.30637570,0.66241411,0.37453853,0.00000000
0.24664908,0.44568767,0.55698191,0.31977963,0.00000000
0.19135786,0.34225137,0.73770954,0.43110821,0.00000000
0.09024458,0.20476540,1.01340763,0.51753292,0.00000000
0.14262375,0.28306081,0.58409008,0.35621159,0.00000000
0.19858632,0.37404648,0.50819950,0.32177221,0.00000000
0.20271514,0.30480331,0.56489717,0.31504634,0.00000000
0.19551345,0.33733529,0.61336002,0.39068177,0.00000000
0.15610639,0.33070497,0.56419377,0.38129838,0.00000000
0.23798463,0.32423120,0.49040614,0.25670775,0.00000000
0.15280627,0.31873262,0.63273077,0.37327341,0.00000000
0.27807809,0.42403483,0.33773749,0.22652247,0.00000000
0.17694302,0.33961569,0.64999418,0.39725805,0.00000000
0.24407462,0.34612826,0.46982339,0.28380133,0.00000000
0.13646920,0.25741296,0.79056720,0.38759994,0.00000000
0.21160228,0.33263830,0.57766264,0.31468185,0.00000000
