0.265793880,0.406146649,0.654857059,0.386671555,0.000000000
0.164978120,0.301011137,0.679412957,0.394884738,0.000000000
0.103812337,0.371020662,0.762088304,0.450576026,0.000000000
0.251961885,0.571883807,0.544946000,0.379310280,0.000000000
0.182631017,0.379181462,0.637000117,0.445894572,0.000000000
0.126907161,0.288969814,0.776710832,0.478674557,0.000000000
0.196494502,0.391349203,0.524114230,0.335601704,0.000000000
0.188098364,0.342563441,0.519945065,0.323024048,0.000000000
0.170273752,0.304372851,0.747684676,0.466959329,0.000000000
0.174008281,0.304200435,0.768308021,0.425188613,0.000000000
0.151762922,0.396664384,0.715360644,0.440912015,0.000000000
0.164489497,0.296714781,0.700896658,0.396567204,0.000000000
0.175215057,0.314178086,0.565382844,0.367888846,0.000000000
0.247436990,0.396609602,0.620488040,0.370828645,0.000000000
0.271399238,0.378692092,0.639102589,0.343611563,0.000000000
0.194927496,0.379841639,0.659803858,0.360298705,0.000000000
0.180695267,0.335974668,0.671220720,0.391477094,0.000000000
0.170345084,0.307577645,0.795518239,0.443421197,0.000000000
0.196392086,0.338109117,0.664093434,0.339902105,0.000000000
0.207410427,0.348482905,0.533547258,0.309290783,0.000000000
0.166884121,0.310177731,0.922265262,0.502222234,0.000000000
0.183701472,0.416533893,0.855280760,0.455773515,0.000000000
0.013004058,0.006050616,0.532033590,0.163627357,0.000000000
0.129701292,0.287602256,0.766022526,0.456279082,0.000000000
0.188209393,0.289204212,0.522386505,0.302232120,0.000000000
0.258293460,0.391856276,0.548594751,0.304148773,0.000000000
0.170731647,0.383347040,0.762219242,0.518322470,0.000000000
0.160673556,0.319703027,0.710185125,0.406931557,0.000000000
0.159575898,0.304597839,0.737093425,0.417476483,0.000000000
0.156114438,0.268159189,0.695365676,0.381323454,0.000000000
0.123079598,0.294648108,0.693517292,0.455347245,0.000000000
0.223539034,0.371559424,0.525795208,0.330377933,0.000000000
0.038107142,0.007954604,0.686533143,0.219041477,0.000000000
0.223088188,0.424588675,0.440035826,0.309067834,0.000000000
0.207107595,0.317482171,0.787853066,0.425645359,0.000000000
0.251535199,0.462097633,0.606860062,0.368992179,0.000000000
0.199539965,0.354057976,0.768691617,0.444219104,0.000000000
0.127253289,0.279648609,0.703685256,0.417224061,0.000000000
0.149355769,0.303477546,0.674931425,0.409624887,0.000000000
0.197557219,0.397750599,0.509369938,0.345141263,0.000000000
0.208157031,0.317646986,0.648544262,0.353772668,0.000000000
0.194706906,0.340005758,0.706487651,0.437752681,0.000000000
0.156238906,0.341914372,0.613783279,0.420848221,0.000000000
0.231810338,0.332804407,0.553967158,0.288175161,0.000000000
0.157844149,0.339602363,0.681563431,0.400054970,0.000000000
0.253351424,0.408319506,0.454177009,0.291516405,0.000000000
0.183911573,0.352440409,0.738279591,0.447949637,0.000000000
0.240085542,0.352797775,0.577699165,0.337903869,0.000000000
0.172735346,0.323995058,0.726302976,0.371318868,0.000000000
0.206766237,0.334990092,0.691434193,0.358881996,0.000000000
