0.27724316,0.43423999,0.48020940,0.29517849,0.00000000
0.19531112,0.34247658,0.48214614,0.28495612,0.00000000
0.11383675,0.36602942,0.78559167,0.44906322,0.00000000
0.31289296,0.67827378,0.39704269,0.26748546,0.00000000
0.18841668,0.39962125,0.56312598,0.41497867,0.00000000
0.09497394,0.20420580,0.77969205,0.44966732,0.00000000
0.16160701,0.31407936,0.42362712,0.25576335,0.00000000
0.18287079,0.32490817,0.44314284,0.26635754,0.00000000
0.15581513,0.26489337,0.66685651,0.42395798,0.00000000
0.18774385,0.32473233,0.58093900,0.32144305,0.00000000
0.16803447,0.42107814,0.51547550,0.32869013,0.00000000
0.16853949,0.29808370,0.48736586,0.28326126,0.00000000
0.20676620,0.36098752,0.45135521,0.30072337,0.00000000
0.30157140,0.47317434,0.45957208,0.29160180,0.00000000
0.31982297,0.45008812,0.48808647,0.26999351,0.00000000
0.21909178,0.42788806,0.51277545,0.28709148,0.00000000
0.18697947,0.33770859,0.49909043,0.29895092,0.00000000
0.15723885,0.27943131,0.69614746,0.38720662,0.00000000
0.15973028,0.27794670,0.57315355,0.29374742,0.00000000
0.19081808,0.31252912,0.47316062,0.27524423,0.00000000
0.15443420,0.28241303,0.86394192,0.47988204,0.00000000
0.19306987,0.42059042,0.58702255,0.31619947,0.00000000
0.20528032,0.32347109,0.55959470,0.30338996,0.00000000
0.11465372,0.24944031,0.72079779,0.41900729,0.00000000
0.15421923,0.23794814,0.65416566,0.35750768,0.00000000
0.19681750,0.30342837,0.64239672,0.33063396,0.00000000
0.16058107,0.34580753,0.69188331,0.46506019,0.00000000
0.15583067,0.30328106,0.57727293,0.32755650,0.00000000
0.17096009,0.32037990,0.56575054,0.32475959,0.00000000
0.16523479,0.27896534,0.47727706,0.26802839,0.00000000
0.08753421,0.19929700,0.75800193,0.46739753,0.00000000
0.16044410,0.27124822,0.42000318,0.25330096,0.00000000
0.13844004,0.26020791,0.70102349,0.37550541,0.00000000
0.13865100,0.26372560,0.50097127,0.33637554,0.00000000
0.19442299,0.31233769,0.64722042,0.35568903,0.00000000
0.28910104,0.52126950,0.42784742,0.27513873,0.00000000
0.14341317,0.26400173,0.89823127,0.52311694,0.00000000
0.08377036,0.18816428,0.53123204,0.30037014,0.00000000
0.13516122,0.25730780,0.63001273,0.37321773,0.00000000
0.18645812,0.35325006,0.53116835,0.32965846,0.00000000
0.25539535,0.37381933,0.42698243,0.24656062,0.00000000
0.21658433,0.37756783,0.53136512,0.33843657,0.00000000
0.16452587,0.34481086,0.56407741,0.37642756,0.00000000
0.23835045,0.33290389,0.44316549,0.22764204,0.00000000
0.14116027,0.29102968,0.57134536,0.33585974,0.00000000
0.28057802,0.45971232,0.37757721,0.24651280,0.00000000
0.16474499,0.31107046,0.68471954,0.41796337,0.00000000
0.26184783,0.38104441,0.46872875,0.27581000,0.00000000
0.12614576,0.23670860,0.57289531,0.29752112,0.00000000
0.17927984,0.28802620,0.58541954,0.30999083,0.00000000
