0.2094928,0.3486573,0.6127106,0.3988618,0.0000000
0.1988178,0.2978583,0.7238095,0.3176198,0.0000000
0.1896331,0.3457716,0.5657861,0.3398850,0.0000000
0.1714014,0.2956767,0.6370294,0.3716467,0.0000000
0.1998892,0.3681509,0.6168577,0.3624664,0.0000000
0.2313778,0.3609993,0.6617861,0.3720934,0.0000000
0.1976541,0.3370517,0.7038953,0.3718919,0.0000000
0.2108041,0.3400316,0.5319043,0.3137385,0.0000000
0.1991144,0.3593752,0.8265341,0.4733138,0.0000000
0.1985509,0.3204671,0.6376280,0.3539514,0.0000000
0.1938349,0.3675658,0.6782875,0.3972726,0.0000000
0.2660911,0.3520353,0.5256164,0.2864661,0.0000000
0.1241002,0.3488866,0.8856522,0.5878722,0.0000000
0.2556458,0.4048035,0.6290831,0.3537754,0.0000000
0.1595262,0.2953232,0.8439781,0.4433631,0.0000000
0.1753326,0.3149091,0.7621453,0.4152062,0.0000000
0.2348273,0.3602930,0.5603000,0.3104320,0.0000000
0.2329798,0.3619108,0.6527975,0.3704355,0.0000000
0.2143444,0.3680505,0.7012617,0.4047638,0.0000000
0.1360899,0.3258478,0.7005955,0.4863137,0.0000000
0.1954706,0.3470609,0.6173614,0.3616799,0.0000000
0.1795432,0.3535924,0.6146277,0.3665804,0.0000000
0.2235990,0.3705319,0.7260095,0.4446560,0.0000000
0.1630699,0.2849457,0.7541826,0.4104148,0.0000000
0.2384710,0.4090912,0.6167739,0.3664501,0.0000000
0.1875075,0.3207001,0.6573219,0.3236500,0.0000000
0.1683343,0.3029284,0.6794367,0.4141351,0.0000000
0.1912521,0.3549943,0.6419804,0.3915549,0.0000000
0.2094509,0.3223669,0.6945603,0.3985618,0.0000000
0.1787328,0.2755659,0.9209708,0.4618684,0.0000000
0.1705708,0.3460491,0.7327673,0.4443529,0.0000000
0.1844883,0.3246071,0.7313538,0.4219968,0.0000000
0.1991433,0.3713794,0.6926472,0.4005980,0.0000000
0.1683338,0.2995125,0.6799474,0.3991773,0.0000000
0.1839356,0.3201272,0.6245588,0.3511649,0.0000000
0.1707544,0.3375387,0.6217168,0.3723057,0.0000000
0.1973966,0.3581426,0.6323787,0.4000763,0.0000000
0.1830077,0.3138940,0.7018517,0.4193751,0.0000000
0.2574454,0.3980396,0.5103586,0.2774492,0.0000000
0.2505057,0.3380306,0.6081389,0.3120292,0.0000000
0.1595411,0.3393048,0.5862188,0.3874718,0.0000000
0.2319111,0.3541923,0.5111400,0.3084160,0.0000000
0.2227094,0.3074486,0.6109140,0.3370075,0.0000000
0.2126019,0.3767499,0.6121743,0.3706198,0.0000000
0.1992785,0.3878438,0.5798052,0.3718227,0.0000000
0.2029255,0.3386280,0.7092384,0.4132611,0.0000000
0.2130961,0.3322285,0.7320664,0.3767794,0.0000000
0.1497733,0.3254678,0.7189205,0.4185691,0.0000000
0.2098748,0.3158922,0.6652017,0.3661104,0.0000000
0.2148291,0.3523766,0.6742450,0.3698980,0.0000000
