0.067915331,0.448709062,0.040322355,0.259594405,0.010811571,0.191264516
0.078403558,0.461151639,0.036186515,0.248771049,0.018842703,0.189270932
0.062017457,0.479779018,0.047646680,0.239804972,0.016827597,0.227222405
0.077689987,0.476668906,0.044885368,0.262031655,0.011531077,0.177319487
0.065573616,0.469590623,0.037834264,0.274059074,0.016741340,0.166936416
0.056790155,0.469014269,0.047772637,0.173627828,0.019172132,0.161806316
0.072294007,0.458719542,0.039392263,0.259092007,0.009945633,0.224208850
0.060409745,0.469742935,0.038970878,0.249987506,0.010593969,0.186416360
0.097469949,0.450961764,0.049406061,0.271633504,0.018962405,0.166085324
0.092122111,0.453641921,0.039683699,0.247206589,0.018707280,0.192296291
0.065391677,0.473708952,0.007649101,0.262246557,0.009237534,0.194140762
0.066831904,0.458949371,0.046994328,0.263106278,0.013743594,0.198446151
0.084278463,0.466091587,0.039572019,0.261598657,0.012226283,0.198910022
0.063186381,0.465132367,0.042407173,0.250727792,0.012071168,0.195570298
0.059068477,0.460263078,0.043944555,0.233360419,0.013390975,0.204588820
0.063625301,0.462922772,0.037048355,0.258049240,0.010604643,0.204392471
0.060366880,0.473505270,0.036384573,0.240545600,0.012331505,0.228439379
0.062767349,0.469868561,0.044343023,0.236302688,0.013030464,0.177692156
0.067516092,0.473311798,0.042316873,0.248987094,0.011246355,0.184588673
0.063733626,0.461241447,0.033283271,0.240709729,0.011886614,0.182210488
0.063780819,0.480298252,0.033816736,0.247471608,0.010940348,0.199883127
0.057674742,0.466609147,0.034374006,0.251995363,0.010675757,0.198420863
0.063033486,0.462448594,0.033623266,0.278341027,0.010278274,0.235724221
0.089293387,0.455016544,0.041481016,0.251208328,0.009409035,0.183881306
0.061575951,0.481871248,0.050054482,0.260708004,0.008785946,0.233794574
0.062866588,0.461989399,0.039137467,0.246379395,0.011991757,0.161203597
0.059589293,0.468680729,0.037963088,0.261813936,0.014848625,0.165501949
0.075727374,0.468057933,0.038746441,0.252020381,0.014221052,0.185680371
0.065151947,0.471620214,0.038524362,0.242797263,0.011927725,0.182267698
0.066647480,0.467598673,0.039773867,0.239984156,0.013543660,0.185973860
0.061940126,0.462253411,0.035322672,0.252627299,0.012338152,0.230639133
0.057315182,0.463241394,0.037840292,0.258964795,0.009372345,0.189361373
0.066975928,0.464527467,0.036057456,0.248309106,0.010472261,0.199141744
0.085598561,0.457117409,0.036842322,0.240809314,0.012112781,0.183323342
0.066009700,0.456161806,0.035599475,0.248357237,0.011334498,0.181672801
0.062537970,0.464223794,0.039467086,0.243240247,0.011634640,0.186811855
0.069566258,0.473683360,0.041949851,0.235833140,0.015514690,0.170233244
0.065991024,0.448754850,0.032042659,0.248506944,0.010610995,0.202326777
0.066316099,0.469768766,0.038268021,0.250084795,0.012884531,0.189255172
0.052355601,0.449636506,0.053038426,0.122398240,0.026674700,0.145940646
0.067979540,0.480930748,0.038389880,0.245541646,0.013534286,0.197609767
0.081428878,0.456747696,0.037143967,0.252774379,0.011271694,0.197325353
0.071736613,0.453166846,0.040805473,0.253175964,0.010735332,0.201581785
0.064332363,0.465703908,0.046896146,0.254645940,0.016598368,0.155690463
0.066103001,0.473842049,0.033916673,0.257894484,0.015043158,0.178950206
0.082822836,0.466350567,0.040269591,0.248954138,0.012223513,0.226104921
0.080204960,0.465352252,0.038187845,0.248828549,0.012006291,0.219060074
0.062041064,0.477995399,0.045393196,0.252527730,0.014878741,0.176109463
0.067344854,0.469977994,0.036201247,0.277262711,0.012086326,0.200750211
